app,func,end_timestamp,duration,arrival_time,trace_id,arrival_time_norm,func_id,arrival_time_hr
734272c01926d19690e5ec308bab64ef97950b75b1c7582283e0783fce1751d8,556ccf8758c8c2a20082c161e955405e950439f0503522fe129e709a5dc0e58f,489716.5282819271,83.014,33.514281927084085,34,33.514281927084085,efficientnet,0.009309522757523357
734272c01926d19690e5ec308bab64ef97950b75b1c7582283e0783fce1751d8,556ccf8758c8c2a20082c161e955405e950439f0503522fe129e709a5dc0e58f,489716.6546020508,83.14,33.51460205076728,34,33.51460205076728,efficientnet,0.009309611680768689
734272c01926d19690e5ec308bab64ef97950b75b1c7582283e0783fce1751d8,556ccf8758c8c2a20082c161e955405e950439f0503522fe129e709a5dc0e58f,489708.88442611694,75.369,33.515426116937306,34,33.515426116937306,efficientnet,0.00930984058803814
734272c01926d19690e5ec308bab64ef97950b75b1c7582283e0783fce1751d8,556ccf8758c8c2a20082c161e955405e950439f0503522fe129e709a5dc0e58f,489707.6618609429,74.146,33.51586094289087,34,33.51586094289087,efficientnet,0.009309961373025241
734272c01926d19690e5ec308bab64ef97950b75b1c7582283e0783fce1751d8,556ccf8758c8c2a20082c161e955405e950439f0503522fe129e709a5dc0e58f,489684.8663189411,51.35,33.516318941139616,34,33.516318941139616,efficientnet,0.009310088594761004
734272c01926d19690e5ec308bab64ef97950b75b1c7582283e0783fce1751d8,556ccf8758c8c2a20082c161e955405e950439f0503522fe129e709a5dc0e58f,489717.0610129833,83.54,33.5210129833431,34,33.5210129833431,efficientnet,0.009311392495373083
734272c01926d19690e5ec308bab64ef97950b75b1c7582283e0783fce1751d8,556ccf8758c8c2a20082c161e955405e950439f0503522fe129e709a5dc0e58f,489712.66706204414,79.146,33.52106204413576,34,33.52106204413576,efficientnet,0.009311406123371044
734272c01926d19690e5ec308bab64ef97950b75b1c7582283e0783fce1751d8,556ccf8758c8c2a20082c161e955405e950439f0503522fe129e709a5dc0e58f,489701.4630539417,67.941,33.52205394173507,34,33.52205394173507,efficientnet,0.009311681650481962
734272c01926d19690e5ec308bab64ef97950b75b1c7582283e0783fce1751d8,556ccf8758c8c2a20082c161e955405e950439f0503522fe129e709a5dc0e58f,489687.26211094856,53.74,33.522110948571935,34,33.522110948571935,efficientnet,0.009311697485714426
734272c01926d19690e5ec308bab64ef97950b75b1c7582283e0783fce1751d8,556ccf8758c8c2a20082c161e955405e950439f0503522fe129e709a5dc0e58f,489634.5760800839,1.053,33.52308008389082,34,33.52308008389082,efficientnet,0.009311966689969671
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022538.085310936,1.003,137.08231093594804,71,137.08231093594804,resnet50,0.03807841970443001
